StoryHeight,lat,lon,wayid,sunlight(hours),roofsize(sqft),avg_elec_bill,recommended_panel,recommended_sqft,height
1,42.3060231,-71.4517124,213269251,1133,1198,100,6.25 kW,440,
2.5,42.2730022,-71.4169258,213258104,1463,969,100,4.5 kW,317,
1,42.3045126,-71.4551445,213269901,1105,669,100,6.5 kW,458,
4,42.310741,-71.381781,477212677,1455,120633,100,4.5 kW,317,
1,42.3093521,-71.4763392,213272086,1191,1004,100,6 kW,423,
1,42.274884,-71.41806,213258476,1477,2290,100,4.5 kW,317,
2,42.2874274,-71.421054,213259868,1337,951,100,5 kW,352,
2,42.280563,-71.411683,213255260,1477,1286,100,4.5 kW,317,
1,42.3108174,-71.4797711,213272359,1279,1392,100,5.5 kW,388,
2.5,42.2896759,-71.4082518,213253436,1442,969,100,4.75 kW,335,
2,42.2886427,-71.4063036,213252486,1178,916,100,6 kW,423,
1.75,42.3141079,-71.4004126,213250113,1469,493,100,5.75 kW,405,
2,42.2758942,-71.4066283,213252643,1478,705,100,4.5 kW,317,
2,42.298594,-71.4313047,213263862,1477,758,100,4.5 kW,317,
2,42.3070821,-71.4845942,213273115,1254,758,100,5.75 kW,405,
1,42.2886102,-71.4091099,213254033,1366,2572,100,4.75 kW,335,
1.75,42.3135855,-71.4001806,213250015,1392,969,100,5 kW,352,
1,42.2926391,-71.4041699,213251624,1347,529,100,5.25 kW,370,
2.5,42.2711296,-71.4141891,213257073,1443,722,100,4.5 kW,317,
1,42.3023059,-71.4454974,213267960,1407,1868,100,4.75 kW,335,
1.75,42.2879133,-71.4254032,213262194,1484,1339,100,4.5 kW,317,
2.75,42.2734296,-71.4130295,213256178,1351,687,100,6 kW,423,
1,42.292092,-71.4240225,213261726,1036,335,100,4.75 kW,335,
1,42.3113639,-71.477916,213272220,1457,1075,100,4.75 kW,335,
2,42.3116781,-71.4376475,213265792,1389,1603,100,5.25 kW,370,
2,42.2958513,-71.4284622,213263237,1475,3964,100,4.5 kW,317,
2,42.2727913,-71.4312596,213263880,1097,388,100,5.5 kW,388,
2,42.2609185,-71.4236978,213261610,1412,1269,100,4.75 kW,335,
2,42.2956484,-71.4415087,213267066,1240,1216,100,5.75 kW,405,
2,42.301397,-71.4498572,213268997,976,863,100,7.5 kW,529,
2.5,42.271304,-71.4412768,213266997,1364,1304,100,5 kW,352,
2,42.3107317,-71.4697769,213271455,1180,1128,100,5.75 kW,405,
1,42.3085884,-71.4548198,213269856,1211,740,100,5.75 kW,405,
2,42.3084269,-71.4866347,213273268,1184,599,100,6 kW,423,
1,42.2785669,-71.4120322,213254900,1369,3312,100,4.75 kW,335,
2,42.2717448,-71.421425,213260470,1485,740,100,5 kW,352,
1,42.27854,-71.4582983,213270326,1232,1639,100,5.5 kW,388,
1,42.3104528,-71.40635,213252556,1382,758,100,5.25 kW,370,
1,42.3048155,-71.4502746,213269054,1448,1903,100,4.75 kW,335,
1,42.3062861,-71.4094578,213254224,1411,1321,100,4.75 kW,335,
1,42.3020102,-71.4108958,213254862,1409,987,100,4.75 kW,335,
2,42.2752614,-71.4384475,213266037,1174,546,100,6.25 kW,440,
2,42.3131471,-71.4387954,213266080,1328,1956,100,5 kW,352,
1,42.3069651,-71.4861246,213273250,1434,1498,100,4.75 kW,335,
1.75,42.303692,-71.4390968,213266135,1158,1180,100,6.25 kW,440,
1.5,42.3161678,-71.4300523,213263567,1092,652,100,6.25 kW,440,
2,42.3024637,-71.4662754,213271257,1362,1304,100,4.75 kW,335,
1,42.3143,-71.4821363,213272814,1343,1550,100,5 kW,352,
1,42.2845433,-71.4461004,213268098,1348,1180,100,4.75 kW,335,
1,42.30534,-71.4124729,213255575,1142,1216,100,6 kW,423,
2.5,42.2631462,-71.4205437,213259580,1295,951,100,5.75 kW,405,
1,42.3102748,-71.4798638,213272349,1198,1163,100,6.25 kW,440,
1.75,42.2966853,-71.4081126,213253447,1262,740,100,5.75 kW,405,
2,42.2897012,-71.4248574,213261989,1391,211,100,3 kW,211,
3,42.2738726,-71.4038915,213251546,1406,1110,100,4.75 kW,335,
1,42.2992094,-71.4200799,213259391,1227,1339,100,5.5 kW,388,
1.25,42.2890461,-71.4059905,213252372,1355,722,100,5 kW,352,
2.5,42.2731659,-71.435711,213265155,1491,740,100,4.5 kW,317,
2,42.2977357,-71.442587,213267313,,,,,,
4,42.2782776,-71.4170219,213258082,1364,1004,100,4.75 kW,335,
1,42.2893166,-71.4467173,213268279,1374,846,100,5.25 kW,370,
1,42.3128789,-71.4809769,213272529,1251,1269,100,5.25 kW,370,
2,42.2883558,-71.4132034,213256573,1118,493,100,7 kW,493,
1,42.3146007,-71.4605244,213270846,1242,1321,100,5.75 kW,405,
1,42.3099655,-71.457162,213270176,1321,1374,100,5 kW,352,
2.5,42.2822605,-71.4133078,213256641,1031,581,100,8.25 kW,581,
1,42.3127558,-71.4058861,213252328,1305,1409,100,5.25 kW,370,
1,42.2928746,-71.4209148,213259778,1283,1762,100,5.25 kW,370,
2,42.285628,-71.4105247,213254636,1310,810,100,5.25 kW,370,
1,42.3080854,-71.3977685,213249240,1271,740,100,5.75 kW,405,
2,42.274313,-71.401601,213250406,1348,1110,100,5 kW,352,
2,42.3137446,-71.4627506,213270998,1410,1321,100,4.75 kW,335,
2.5,42.2887507,-71.4104822,213254673,1335,1039,100,5.25 kW,370,
1,42.2759264,-71.4422044,213267212,1414,1022,100,5.25 kW,370,
2,42.2948955,-71.4204278,213259568,1177,951,100,5.75 kW,405,
2,42.2735785,-71.4372879,213265699,1399,1039,100,4.75 kW,335,
2,42.2900447,-71.416346,213257913,864,458,100,6.5 kW,458,
1,42.3022033,-71.4150704,213257447,1248,1092,100,5.5 kW,388,
1,42.2937715,-71.4368473,213265475,1281,1163,100,5.25 kW,370,
1,42.3094526,-71.4079851,213253340,1458,934,100,4.5 kW,317,
1,42.2623885,-71.4241385,213261725,1397,1110,100,4.75 kW,335,
2.75,42.2858839,-71.4109422,213254860,1405,793,100,4.75 kW,335,
1,42.3064541,-71.4111277,213254908,1312,1480,100,5 kW,352,
2,42.3007907,-71.4091242,213253965,1431,722,100,4.75 kW,335,
1.75,42.3033943,-71.4379837,213265918,1429,1039,100,4.75 kW,335,
2.5,42.2733318,-71.4371488,213265587,1216,1163,100,5.75 kW,405,
1,42.2752587,-71.4014447,213250359,1466,687,100,4.5 kW,317,
1,42.2892483,-71.4239298,213261653,1375,1392,100,4.75 kW,335,
1,42.3044418,-71.487284,213273287,1374,881,100,4.75 kW,335,
1.75,42.3158946,-71.448002,213268619,1190,1744,100,5.75 kW,405,
1,42.3060294,-71.4068139,213252684,1116,846,100,6 kW,423,
1.75,42.2750616,-71.4392012,213266198,1417,634,100,5 kW,352,
2,42.2832483,-71.421657,213260473,1468,722,100,4.75 kW,335,
1,42.2862906,-71.4759682,213272059,1154,5391,100,5.75 kW,405,
2,42.3089987,-71.4687566,213271413,933,1004,100,8 kW,564,
1,42.3083524,-71.4574171,213270217,1386,1321,100,5 kW,352,
2.25,42.2858305,-71.4237442,213261588,1185,476,100,6.75 kW,476,
2,42.2938511,-71.43098,213263767,1463,617,100,4.5 kW,317,
2,42.27134,-71.4205647,213259574,1309,758,100,5.25 kW,370,
1.75,42.3036455,-71.4116843,213255152,1459,1286,100,4.5 kW,317,
2,42.2890068,-71.464026,213271068,1334,1691,100,5 kW,352,
1,42.2684294,-71.425423,213262179,1481,1233,100,4.5 kW,317,
1.75,42.3048704,-71.4081126,213253389,1199,317,100,4.5 kW,317,
2,42.3103393,-71.4263417,213262663,1401,1145,100,4.75 kW,335,
2,42.267068,-71.4223991,213260998,1396,458,100,5 kW,352,
1,42.2781947,-71.4165892,213257991,1412,3066,100,4.5 kW,317,
3,42.2725932,-71.4200636,213259396,1505,2925,100,4.25 kW,300,
1,42.3090142,-71.414421,213257176,1446,1022,100,4.5 kW,317,
1,42.3050571,-71.4679913,213271384,1356,1339,100,5 kW,352,
1,42.3076462,-71.4166939,213258004,1333,1409,100,5 kW,352,
1,42.3139509,-71.4846174,213273121,917,969,100,7.5 kW,529,
1,42.2952311,-71.4448017,213267814,1234,1163,100,5.5 kW,388,
1.5,42.2679165,-71.4212395,213260124,1369,617,100,6.25 kW,440,
1.75,42.2920526,-71.4335774,213264469,1314,705,100,5.25 kW,370,
2,42.3106499,-71.4651623,213271171,1360,1145,100,5 kW,352,
1.75,42.2940341,-71.4316293,213263945,1383,282,100,4 kW,282,
1,42.3036265,-71.4665536,213271279,1520,1727,100,4.25 kW,300,
2,42.289855,-71.456934,213270107,1496,11135,100,4.25 kW,300,
1.75,42.2917232,-71.4255996,213262290,786,317,100,4.5 kW,317,
1,42.2785669,-71.4120322,213254900,1369,3312,100,4.75 kW,335,
1,42.3101292,-71.4164156,213257927,1454,881,100,4.75 kW,335,
1,42.2890586,-71.4030102,213250992,1264,775,100,6.25 kW,440,
1,42.271895,-71.4290387,213263309,1379,1233,100,4.75 kW,335,
2,42.2812828,-71.4645826,213271123,1337,2326,100,5 kW,352,
1,42.3157729,-71.4487209,213268709,1190,1744,100,5.75 kW,405,
1,42.3148987,-71.404912,213251932,1252,1603,100,5.5 kW,388,
1,42.3073232,-71.4098753,213254312,1186,1180,100,5.75 kW,405,
1,42.2691407,-71.4249966,213262032,1493,1832,100,4.25 kW,300,
1,42.3090272,-71.395855,213248928,1361,1128,100,5 kW,352,
2,42.3054932,-71.4480947,213268630,999,669,100,7.25 kW,511,
1.75,42.2993095,-71.4173432,213258276,1194,300,100,4.25 kW,300,
1,42.3102778,-71.4571388,213270165,1279,1039,100,5.75 kW,405,
1.75,42.294496,-71.4461931,213268056,1467,1973,100,5 kW,352,
2,42.2947823,-71.4105247,213254683,1213,652,100,6 kW,423,
2.5,42.2750096,-71.4046801,213251786,1447,1039,100,4.5 kW,317,
2,42.3094037,-71.470403,213271488,1362,1938,100,4.75 kW,335,
1,42.3098546,-71.4154415,213257506,1253,934,100,5.5 kW,388,
2,42.2862351,-71.4079271,213253273,1433,828,100,4.75 kW,335,
2,42.2885538,-71.4159981,213257737,1447,916,100,4.75 kW,335,
1,42.2921735,-71.4415448,213267059,1419,1445,100,4.75 kW,335,
1,42.3069671,-71.4110813,213254955,1336,1180,100,5 kW,352,
1,42.281656,-71.4589012,213270406,1407,1374,100,4.75 kW,335,
1.75,42.2946239,-71.4464018,213268190,1320,2185,100,5.25 kW,370,
2.5,42.2730138,-71.4121018,213255342,1443,1057,100,4.75 kW,335,
2,42.2844028,-71.4764784,213272100,1308,1216,100,5 kW,352,
1,42.3090871,-71.405747,213252274,1265,1462,100,5.5 kW,388,
2,42.3024971,-71.4485353,213268677,1151,1586,100,5.75 kW,405,
1,42.3116379,-71.4788899,213272278,1360,1445,100,5 kW,352,
2,42.2802688,-71.4148617,213257320,1440,1321,100,4.75 kW,335,
1,42.3088447,-71.4082982,213253523,1445,1304,100,4.5 kW,317,
1,42.3151794,-71.4568605,213270142,754,987,100,9.5 kW,669,
2.5,42.2734961,-71.4118699,213255313,1387,1163,100,4.75 kW,335,
1,42.3141459,-71.405747,213252346,1188,1374,100,6 kW,423,
2,42.3117009,-71.4654406,213271192,1242,1357,100,5.5 kW,388,
2.5,42.2979116,-71.4036596,213251402,1264,758,100,5.5 kW,388,
2,42.2918962,-71.4783334,213272248,1378,1850,100,4.75 kW,335,
1.75,42.2713619,-71.4364995,213265411,1365,987,100,5 kW,352,
2.5,42.2677523,-71.4255996,213262260,1511,634,100,4.5 kW,317,
1,42.3032028,-71.4090404,213254012,1397,828,100,5 kW,352,
1,42.3095817,-71.4287072,213263283,1440,1057,100,4.5 kW,317,
2.25,42.2728228,-71.399624,213249942,1337,740,100,5.25 kW,370,
1.5,42.3045551,-71.4108958,213254823,1233,722,100,5.75 kW,405,
1,42.3105601,-71.4732088,213271764,1145,1744,100,6 kW,423,
1,42.3164088,-71.4028247,213250817,1254,1075,100,5.25 kW,370,
2,42.285273,-71.4108494,213254780,1294,335,100,4.75 kW,335,
1,42.3136416,-71.4827623,213272889,1222,1057,100,5.5 kW,388,
2,42.3022037,-71.4413231,213267005,1161,687,100,6.5 kW,458,
1.75,42.288199,-71.411409,213255027,1334,899,100,5.25 kW,370,
1,42.2844367,-71.4423435,213267229,1320,1321,100,5.5 kW,388,
1,42.2880293,-71.4452754,213267935,1291,1163,100,5.25 kW,370,
2,42.2683404,-71.4217149,213260467,1304,511,100,5.5 kW,388,
2.25,42.3020507,-71.4113596,213255031,1260,599,100,5.75 kW,405,
1.5,42.3060811,-71.426017,213262422,1234,1180,100,5.5 kW,388,
2,42.2973554,-71.434134,213264628,1229,581,100,6.25 kW,440,
2.5,42.2724819,-71.441763,213267110,1482,1039,100,4.5 kW,317,
2,42.2901138,-71.4166475,213257970,1111,705,100,6.75 kW,476,
2,42.2958003,-71.4352935,213264973,1055,934,100,7.25 kW,511,
2,42.2838856,-71.4147341,213257261,1190,423,100,6 kW,423,
1,42.2997812,-71.4188275,213258759,1441,1004,100,4.5 kW,317,
1,42.3130894,-71.4754349,213272015,1080,722,100,6.75 kW,476,
1.75,42.3143098,-71.4479788,213268616,1190,1744,100,5.75 kW,405,
1.5,42.3021315,-71.4133078,213256586,1222,687,100,6.25 kW,440,
1,42.3046728,-71.4672493,213271329,1370,1709,100,5 kW,352,
1,42.2861983,-71.4458557,213268033,1451,1445,100,4.5 kW,317,
2,42.2961663,-71.4557474,213269960,1362,846,100,5 kW,352,
2,42.2850675,-71.4080663,213253463,1287,758,100,5.5 kW,388,
2,42.3007401,-71.4416942,213267108,1106,1128,100,6.25 kW,440,
2.5,42.284496,-71.4104319,213254606,1412,1515,100,4.75 kW,335,
2,42.2800847,-71.4129831,213256059,1405,987,100,5 kW,352,
2,42.3024676,-71.4633999,213271037,1530,1480,100,4.25 kW,300,
1,42.2910767,-71.4086751,213253823,1365,846,100,5 kW,352,
1,42.3033387,-71.4178535,213258398,987,1075,100,7 kW,493,
1,42.2758229,-71.4377981,213265831,1145,687,100,6.5 kW,458,
2,42.2841607,-71.4093187,213254148,1473,564,100,4.75 kW,335,
2,42.2884317,-71.4778697,213272211,1146,810,100,7 kW,493,
2,42.3027246,-71.4237442,213261633,1240,1639,100,5.5 kW,388,
2,42.2952372,-71.4301451,213263585,1477,1374,100,4.5 kW,317,
1,42.31037,-71.4621477,213270957,1206,1163,100,5.5 kW,388,
2.5,42.2724369,-71.4257851,213262353,1487,476,100,5 kW,352,
1,42.2880186,-71.4436521,213267573,1053,581,100,7.25 kW,511,
1.75,42.2986734,-71.4386794,213266033,1196,951,100,5.75 kW,405,
1.75,42.302141,-71.4125107,213255616,1289,493,100,5.5 kW,388,
1,42.3102219,-71.4063036,213252512,1239,1022,100,5.5 kW,388,
2.5,42.2716997,-71.4202654,213259495,1402,916,100,4.75 kW,335,
1,42.3104091,-71.4096434,213254244,1441,1128,100,4.5 kW,317,
2,42.3034531,-71.4456829,213268017,1442,1409,100,4.75 kW,335,
1,42.3053626,-71.4061645,213252460,1428,1198,100,4.75 kW,335,
2,42.3149376,-71.4242544,213261802,,,,,,
2,42.2814943,-71.4603853,213270824,1253,899,100,5.5 kW,388,
2,42.3148265,-71.4724668,213271701,1233,1286,100,5.75 kW,405,
1,42.3114845,-71.4049584,213251978,1329,1797,100,5 kW,352,
1,42.309832,-71.3944287,213248681,1422,934,100,4.75 kW,335,
2,42.3006573,-71.4196161,213259093,1246,899,100,5.5 kW,388,
1,42.3047057,-71.4069066,213252728,1488,1498,100,4.75 kW,335,
2,42.2728027,-71.4393287,213266218,1334,123,100,1.75 kW,123,
2.5,42.2735498,-71.4005562,213250110,1443,1427,100,4.5 kW,317,
2,42.289147,-71.402871,213250897,1401,881,100,5 kW,352,
1.75,42.2995178,-71.4504137,213269066,1363,881,100,4.75 kW,335,
1.75,42.3158419,-71.4281042,213263153,1212,546,100,6 kW,423,
1,42.2950449,-71.4194305,213259029,1190,1251,100,6 kW,423,
2,42.3133935,-71.4625419,213270990,1379,1110,100,5 kW,352,
2,42.3143823,-71.4224919,213260921,,,,,,
1.5,42.268793,-71.422028,213260596,1348,1269,100,5.25 kW,370,
2.25,42.285444,-71.411149,213254956,1414,987,100,5 kW,352,
2.5,42.2687071,-71.4203466,213259535,1259,458,100,5.75 kW,405,
2,42.2872466,-71.4262025,213262583,1293,899,100,5.25 kW,370,
2,42.2690167,-71.4230465,213261366,1449,1480,100,4.75 kW,335,
1,42.2793221,-71.4571852,213270163,1429,1339,100,4.75 kW,335,
2,42.2791822,-71.4551213,213269886,1115,1550,100,6.5 kW,458,
2.5,42.2742753,-71.4147457,213257224,1412,1357,100,4.75 kW,335,
1,42.3104884,-71.4806986,213272450,1359,1075,100,5 kW,352,
2.5,42.2728368,-71.421054,213259834,1442,264,100,3.75 kW,264,
1,42.3086459,-71.4741132,213271825,1456,969,100,4.75 kW,335,
3,42.3083883,-71.3943591,213248705,1374,6607,100,4.75 kW,335,
2,42.290292,-71.4252749,213262155,1469,546,100,5.5 kW,388,
2,42.2752069,-71.4403491,213266616,1364,669,100,5.5 kW,388,
1.5,42.2718879,-71.4327425,213264224,1494,634,100,4.5 kW,317,
1.75,42.2762142,-71.4378561,213265847,1139,440,100,6.25 kW,440,
1.75,42.2711509,-71.4118699,213255290,1392,740,100,5 kW,352,
2,42.2965771,-71.4559793,213270015,1449,669,100,5 kW,352,
2.5,42.2714091,-71.4158589,213257732,1328,564,100,5.5 kW,388,
1,42.2975053,-71.4190131,213258845,1460,863,100,4.5 kW,317,
1.75,42.2941241,-71.4428537,213267384,1317,916,100,5.25 kW,370,
1.5,42.2670912,-71.421425,213260393,1318,581,100,5.5 kW,388,
1.95,42.2728615,-71.4358385,213265184,1447,652,100,4.75 kW,335,
2,42.2805265,-71.4122873,213255446,1477,810,100,4.5 kW,317,
1,42.27537,-71.4379837,213265926,1207,687,100,6.25 kW,440,
1,42.2785669,-71.4120322,213254900,1369,3312,100,4.75 kW,335,
1,42.2996766,-71.4230949,213261361,1440,1374,100,4.75 kW,335,
1,42.301088,-71.4537995,213269614,1393,810,100,4.75 kW,335,
2.5,42.2843279,-71.4238834,213261663,1243,1180,100,5.5 kW,388,
2,42.2804686,-71.4560257,213270017,1383,1004,100,5 kW,352,
3,42.2745201,-71.4135397,213256811,1472,863,100,4.75 kW,335,
2,42.31009,-71.4718407,213271657,1371,1163,100,5 kW,352,
1.75,42.2741988,-71.4005053,213250135,1356,476,100,5.75 kW,405,
2.25,42.279247,-71.404039,213251608,1514,687,100,5 kW,352,
1,42.2785669,-71.4120322,213254900,1369,3312,100,4.75 kW,335,
2,42.2851128,-71.4092259,213254028,1357,652,100,5 kW,352,
1,42.2700262,-71.4227238,213261111,1407,1233,100,4.75 kW,335,
1,42.3142049,-71.4194305,213259070,,,,,,
1,42.2714066,-71.4270258,213262802,1422,1039,100,4.75 kW,335,
1,42.2753555,-71.4148617,213257287,1360,8510,100,4.75 kW,335,
2.25,42.3023876,-71.4095042,213254236,1227,687,100,5.5 kW,388,
1.5,42.2700875,-71.3970727,213249099,1366,405,100,5 kW,352,
2,42.2943213,-71.4086688,213253820,1507,1110,100,4.25 kW,300,
1.5,42.2849711,-71.4070458,213252864,1297,969,100,5.25 kW,370,
1,42.3051624,-71.4147457,213257274,1261,1198,100,5.5 kW,388,
1.75,42.2983208,-71.4283362,213263194,1056,423,100,6 kW,423,
1,42.3137386,-71.402871,213250844,1310,1128,100,5.25 kW,370,
2,42.2921896,-71.4776378,213272201,1446,1762,100,4.5 kW,317,
1,42.3100944,-71.4429001,213267383,1095,1850,100,6.25 kW,440,
1.5,42.2966577,-71.4433175,213267494,1167,934,100,6.25 kW,440,
1,42.2598323,-71.4194305,213259031,1173,1321,100,5.75 kW,405,
2.25,42.2904295,-71.421425,213260264,1428,2167,100,4.75 kW,335,
1.75,42.3028234,-71.4101072,213254471,1217,1092,100,5.5 kW,388,
2,42.3112432,-71.4671565,213271332,1470,1075,100,4.5 kW,317,
1,42.3063449,-71.405144,213252031,1346,775,100,4.75 kW,335,
1.75,42.310947,-71.4141891,213257058,1371,1110,100,5 kW,352,
2,42.2874265,-71.4263881,213262644,1403,529,100,4.75 kW,335,
2,42.2816737,-71.448976,213268729,1228,1427,100,5.5 kW,388,
1,42.3109566,-71.4806059,213272435,1415,740,100,4.75 kW,335,
1,42.3068514,-71.412612,213255593,1379,1832,100,4.75 kW,335,
2,42.3095887,-71.4656029,213271205,1352,1586,100,5.25 kW,370,
1,42.2934079,-71.4205437,213259533,1285,1128,100,5.25 kW,370,
2,42.2951863,-71.4347369,213264829,1237,775,100,5.75 kW,405,
2,42.3137121,-71.4692435,213271430,1337,1903,100,5 kW,352,
2.5,42.2761193,-71.414421,213257155,1249,899,100,6.5 kW,458,
1,42.2657244,-71.4197088,213259179,1195,722,100,5.75 kW,405,
2,42.3119271,-71.4717015,213271649,1415,1022,100,5.75 kW,405,
2,42.3062825,-71.4538227,213269608,1362,1269,100,5 kW,352,
1,42.3136314,-71.4377981,213265875,1370,1004,100,5.25 kW,370,
2,42.2912393,-71.4244864,213261914,1317,969,100,5 kW,352,
1.5,42.2667766,-71.4255532,213262232,1433,652,100,4.5 kW,317,
2,42.2954542,-71.4292174,213263352,1294,1427,100,5.25 kW,370,
2,42.2620634,-71.4223063,213260822,1439,846,100,4.5 kW,317,
2,42.2898535,-71.4177607,213258383,931,388,100,5.5 kW,388,
2.75,42.2831559,-71.4093187,213254163,1416,810,100,4.75 kW,335,
1.5,42.2825462,-71.4083446,213253647,1236,440,100,6.25 kW,440,
1,42.2885495,-71.405747,213252330,1410,1022,100,4.75 kW,335,
1,42.3138185,-71.4152328,213257453,1056,775,100,7.25 kW,511,
2,42.2730622,-71.4137253,213256880,1351,546,100,6 kW,423,
2,42.272649,-71.3992529,213249832,1152,1039,100,6.5 kW,458,
2,42.2745979,-71.4151168,213257463,1386,916,100,4.75 kW,335,
1,42.2943542,-71.4239761,213261713,1325,934,100,5 kW,352,
2,42.2940413,-71.429948,213263511,1325,564,100,5.25 kW,370,
1,42.3032662,-71.4085301,213253693,1338,846,100,5.5 kW,388,
2.75,42.2794505,-71.4138644,213256864,1381,793,100,5 kW,352,
2.5,42.274798,-71.4149776,213257372,1458,1092,100,4.5 kW,317,
1,42.2713632,-71.4389577,213266107,999,194,100,2.75 kW,194,
1.75,42.3072207,-71.4197088,213259230,1167,1198,100,6 kW,423,
2.5,42.273412,-71.435225,213264915,1527,740,100,4.75 kW,335,
1,42.3059582,-71.416833,213258062,1385,1656,100,4.75 kW,335,
2,42.300551,-71.457046,213270169,1434,1039,100,4.75 kW,335,
1.75,42.2603754,-71.4215642,213260382,1362,352,100,5 kW,352,
2,42.3008637,-71.459365,213270498,1517,934,100,4.25 kW,300,
1,42.3009852,-71.456304,213270063,1423,1004,100,4.75 kW,335,
2,42.2946151,-71.44876,213268708,1487,722,100,4.5 kW,317,
1,42.3072876,-71.4101072,213254463,1210,1374,100,5.5 kW,388,
1,42.3075074,-71.4579272,213270260,1233,1286,100,5.5 kW,388,
1,42.2689044,-71.4186884,213258715,1463,546,100,5.75 kW,405,
1.75,42.2929359,-71.4061645,213252488,1331,370,100,5.25 kW,370,
1.75,42.3006534,-71.4484543,213268666,1365,581,100,5.5 kW,388,
1,42.2961898,-71.4448322,213267805,1476,2572,100,4.5 kW,317,
1,42.2707375,-71.3973974,213249178,1416,1797,100,4.75 kW,335,
2,42.3045172,-71.4558402,213269976,1112,1110,100,6.5 kW,458,
1,42.2730823,-71.4479092,213268586,885,1163,100,7.75 kW,546,
2,42.3118796,-71.4747624,213271876,1503,1445,100,4.25 kW,300,
2,42.2791961,-71.4584374,213270352,1103,758,100,7 kW,493,
1,42.2890033,-71.4240225,213261700,1306,1462,100,5.25 kW,370,
2.5,42.2837907,-71.4117771,213255244,1371,1075,100,5 kW,352,
1,42.3123799,-71.4762001,213272094,1320,1727,100,5.25 kW,370,
2.5,42.284452,-71.4148385,213257265,1221,652,100,6.75 kW,476,
1,42.2752983,-71.4475614,213268422,1344,1180,100,5.5 kW,388,
2.5,42.2671501,-71.4202191,213259444,1472,1374,100,4.5 kW,317,
2,42.2858218,-71.471261,213271630,1360,881,100,5 kW,352,
1,42.2856166,-71.4468297,213268288,1268,1621,100,5.25 kW,370,
1,42.3081828,-71.4041235,213251564,996,863,100,7.25 kW,511,
1,42.3145645,-71.4198016,213259264,,,,,,
1,42.3054814,-71.4135397,213256666,1289,1427,100,5.25 kW,370,
1,42.2851173,-71.4634695,213271032,1295,2978,100,5 kW,352,
1.75,42.2959118,-71.431954,213264017,1278,1339,100,5.25 kW,370,
2,42.2915832,-71.4514805,213269250,1308,1269,100,5.25 kW,370,
2,42.2741425,-71.4138412,213256998,1267,1797,100,6 kW,423,
2,42.277777,-71.4577417,213270248,1141,1639,100,6 kW,423,
1.75,42.2957476,-71.4209612,213259837,978,1409,100,7.5 kW,529,
1,42.2760221,-71.4036132,213251424,1361,1321,100,4.75 kW,335,
1,42.3098637,-71.4586693,213270381,1283,1269,100,5.25 kW,370,
1,42.2673703,-71.4375662,213265762,1398,863,100,5 kW,352,
1,42.3053266,-71.4201727,213259385,1233,1550,100,5.75 kW,405,
2,42.3054149,-71.4093651,213254104,1416,916,100,5.25 kW,370,
2.5,42.272474,-71.426272,213262595,1475,1128,100,4.5 kW,317,
1,42.2843072,-71.4154183,213257553,1309,863,100,5.25 kW,370,
2,42.2716999,-71.4307829,213263734,1368,370,100,5.25 kW,370,
1,42.3047651,-71.4185956,213258719,1193,1145,100,5.75 kW,405,
1,42.2925415,-71.4348877,213264833,1325,828,100,5.25 kW,370,
2,42.2787034,-71.4593882,213270443,971,969,100,7.5 kW,529,
